                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    157,                0.68865,                 0.5571,                0.91308,                0.98501,                      1,                  0.995,                0.79846,                0.78196,                0.53065,                0.99908,             0.00037974,             0.00037974,             0.00037974
                    158,                0.67711,                 0.5295,                0.95419,                0.98502,                      1,                  0.995,                0.81053,                0.78477,                 0.5322,                0.99799,             0.00037149,             0.00037149,             0.00037149
                    159,                0.74873,                0.54455,                0.94712,                0.98421,                      1,                  0.995,                0.81179,                0.80408,                0.53718,                 1.0013,             0.00036324,             0.00036324,             0.00036324
                    160,                0.77917,                0.57233,                0.99033,                 0.9807,                      1,                  0.995,                0.80399,                0.82334,                0.53359,                 1.0057,             0.00035499,             0.00035499,             0.00035499
                    161,                 0.6697,                0.50798,                0.89859,                0.98016,                      1,                  0.995,                 0.8048,                0.80441,                0.52326,                 1.0039,             0.00034674,             0.00034674,             0.00034674
                    162,                 0.6903,                0.50939,                  0.921,                0.98176,                      1,                  0.995,                0.79584,                0.80957,                0.51985,                 1.0044,             0.00033848,             0.00033848,             0.00033848
                    163,                0.74462,                0.55638,                0.92765,                0.98452,                      1,                  0.995,                0.79736,                0.81808,                0.52203,                 1.0044,             0.00033023,             0.00033023,             0.00033023
                    164,                0.68008,                0.53605,                0.96569,                 0.9896,                      1,                  0.995,                0.77542,                0.80816,                0.52884,                0.99402,             0.00032198,             0.00032198,             0.00032198
                    165,                0.73674,                0.56069,                0.92943,                0.99107,                      1,                  0.995,                  0.801,                0.81254,                0.52738,                0.99215,             0.00031373,             0.00031373,             0.00031373
                    166,                0.75478,                0.52719,                0.96594,                0.99151,                      1,                  0.995,                0.80327,                0.81017,                 0.5252,                0.99161,             0.00030548,             0.00030548,             0.00030548
                    167,                0.67649,                0.52779,                0.92899,                0.99092,                      1,                  0.995,                0.81957,                0.80132,                0.53018,                0.99261,             0.00029723,             0.00029723,             0.00029723
                    168,                0.67632,                0.52813,                0.91949,                0.98881,                      1,                  0.995,                0.78652,                0.82031,                0.55282,                0.99869,             0.00028897,             0.00028897,             0.00028897
                    169,                0.69566,                0.51507,                0.99392,                0.98733,                      1,                  0.995,                0.80043,                0.82007,                   0.55,                0.99876,             0.00028072,             0.00028072,             0.00028072
                    170,                0.66518,                0.54316,                0.93656,                0.98664,                      1,                  0.995,                0.80408,                0.81889,                0.54769,                0.99773,             0.00027247,             0.00027247,             0.00027247
                    171,                0.71397,                0.50668,                0.98023,                0.98758,                      1,                  0.995,                0.80671,                0.81372,                0.54094,                0.99656,             0.00026422,             0.00026422,             0.00026422
                    172,                0.68788,                0.53175,                0.94096,                0.99234,                      1,                  0.995,                0.80006,                0.81025,                0.52563,                0.99533,             0.00025597,             0.00025597,             0.00025597
                    173,                0.68869,                0.52916,                0.92671,                0.99352,                      1,                  0.995,                0.80354,                0.81174,                0.51687,                0.99732,             0.00024772,             0.00024772,             0.00024772
                    174,                0.66292,                0.52288,                0.92575,                 0.9938,                      1,                  0.995,                0.78555,                0.81181,                0.52419,                 1.0002,             0.00023946,             0.00023946,             0.00023946
                    175,                0.66735,                0.50922,                0.90901,                0.99266,                      1,                  0.995,                0.78046,                0.83442,                0.54411,                 1.0058,             0.00023121,             0.00023121,             0.00023121
                    176,                0.72938,                0.58041,                0.93179,                0.99039,                      1,                  0.995,                0.76481,                0.88881,                0.57323,                  1.015,             0.00022296,             0.00022296,             0.00022296
                    177,                 0.6805,                0.51112,                0.89307,                0.98902,                      1,                  0.995,                0.77189,                0.86923,                0.56829,                 1.0105,             0.00021471,             0.00021471,             0.00021471
                    178,                0.74741,                0.54677,                0.97623,                0.98752,                      1,                  0.995,                0.77868,                 0.8292,                0.54855,                 1.0023,             0.00020646,             0.00020646,             0.00020646
                    179,                0.67702,                0.49958,                0.90524,                0.98642,                      1,                  0.995,                 0.7789,                 0.8151,                0.53675,                0.99637,             0.00019821,             0.00019821,             0.00019821
                    180,                0.69251,                0.51271,                0.95916,                0.98339,                      1,                  0.995,                0.78355,                0.83417,                0.53491,                0.99609,             0.00018995,             0.00018995,             0.00018995
                    181,                0.69655,                0.50662,                0.92573,                0.98332,                      1,                  0.995,                0.78845,                0.84693,                0.53367,                 1.0005,              0.0001817,              0.0001817,              0.0001817
                    182,                0.70092,                0.51701,                0.94852,                 0.9841,                      1,                  0.995,                0.78357,                0.84316,                0.52952,                 1.0016,             0.00017345,             0.00017345,             0.00017345
                    183,                0.65513,                0.50973,                0.91286,                0.98555,                      1,                  0.995,                0.80722,                0.82449,                0.52862,                 1.0001,              0.0001652,              0.0001652,              0.0001652
                    184,                0.65015,                0.51202,                0.93761,                0.98686,                      1,                  0.995,                0.81389,                0.81744,                0.52407,                0.99988,             0.00015695,             0.00015695,             0.00015695
                    185,                0.69444,                0.54014,                0.95212,                0.98748,                      1,                  0.995,                0.80705,                 0.8188,                0.52183,                 0.9993,              0.0001487,              0.0001487,              0.0001487
                    186,                0.64553,                0.52078,                0.93052,                0.98742,                      1,                  0.995,                0.80673,                0.81482,                0.52095,                0.99929,             0.00014044,             0.00014044,             0.00014044
                    187,                0.67414,                0.52171,                0.93149,                0.98662,                      1,                  0.995,                0.82092,                0.80266,                0.51807,                0.99849,             0.00013219,             0.00013219,             0.00013219
                    188,                0.64969,                0.49877,                0.92315,                0.98425,                      1,                  0.995,                0.82024,                0.80244,                0.52137,                 1.0004,             0.00012394,             0.00012394,             0.00012394
                    189,                0.62632,                0.48759,                0.92082,                0.98345,                      1,                  0.995,                0.80866,                0.81202,                0.52117,                 1.0027,             0.00011569,             0.00011569,             0.00011569
                    190,                0.68358,                0.52981,                0.93773,                0.98326,                      1,                  0.995,                 0.8026,                 0.8185,                0.52224,                 1.0041,             0.00010744,             0.00010744,             0.00010744
                    191,                0.65517,                0.60476,                0.90604,                0.98292,                      1,                  0.995,                0.80239,                0.82128,                0.52195,                 1.0044,             9.9187e-05,             9.9187e-05,             9.9187e-05
                    192,                0.67301,                0.60081,                0.93195,                 0.9808,                      1,                  0.995,                0.80753,                0.81253,                0.51707,                 1.0028,             9.0935e-05,             9.0935e-05,             9.0935e-05
                    193,                0.68125,                0.60976,                0.95436,                0.97835,                      1,                  0.995,                0.80843,                0.81282,                 0.5188,                 1.0032,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    194,                0.63092,                0.54917,                0.92679,                 0.9759,                      1,                  0.995,                0.80877,                0.81763,                0.52488,                  1.004,             7.4432e-05,             7.4432e-05,             7.4432e-05
                    195,                0.65041,                0.59334,                 0.9256,                0.97388,                      1,                  0.995,                0.80894,                0.81692,                0.52958,                  1.003,              6.618e-05,              6.618e-05,              6.618e-05
                    196,                0.65139,                0.58115,                 0.9576,                0.97187,                      1,                  0.995,                0.81888,                0.81047,                0.53265,                 1.0002,             5.7928e-05,             5.7928e-05,             5.7928e-05
                    197,                0.62813,                0.57175,                0.92817,                0.97185,                      1,                  0.995,                0.81939,                0.80386,                 0.5312,                0.99811,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    198,                0.58665,                 0.5486,                 0.9131,                0.97212,                      1,                  0.995,                0.82521,                0.79711,                 0.5284,                0.99616,             4.1425e-05,             4.1425e-05,             4.1425e-05
                    199,                0.61983,                0.54639,                0.94288,                0.97272,                      1,                  0.995,                 0.8255,                0.79085,                0.52415,                0.99462,             3.3173e-05,             3.3173e-05,             3.3173e-05
                    200,                0.62751,                0.59618,                0.90994,                 0.9741,                      1,                  0.995,                0.82919,                0.78273,                0.51817,                0.99252,             2.4922e-05,             2.4922e-05,             2.4922e-05
