                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     15,                 2.5732,                 3.4383,                 1.3262,                      0,                      0,                      0,                      0,                 0.0893,                 30.104,                 0.0575,              0.0011481,              0.0011481,              0.0011481
                     16,                 2.6778,                 3.9875,                 1.2057,                      0,                      0,                      0,                      0,                0.08998,                  30.11,                0.05785,              0.0012191,              0.0012191,              0.0012191
                     17,                 2.4528,                 3.4869,                 1.2434,                      0,                      0,                      0,                      0,                0.10298,                  30.39,                0.06525,              0.0012894,              0.0012894,              0.0012894
                     18,                 2.6814,                 3.2543,                 1.2444,                      0,                      0,                      0,                      0,                0.11471,                 30.818,                0.07187,              0.0013588,              0.0013588,              0.0013588
                     19,                 2.4167,                 3.2077,                 1.1563,                      0,                      0,                      0,                      0,                0.12218,                 30.986,                0.07607,              0.0014274,              0.0014274,              0.0014274
                     20,                 2.4019,                 3.4705,                 1.2096,                      0,                      0,                      0,                      0,                 0.1526,                 31.824,                0.09305,              0.0014951,              0.0014951,              0.0014951
                     21,                 2.3615,                 3.4828,                 1.1933,                      0,                      0,                      0,                      0,                0.20161,                 32.633,                0.11968,               0.001502,               0.001502,               0.001502
                     22,                 2.2787,                 2.9094,                 1.2251,                      0,                      0,                      0,                      0,                0.26906,                 33.369,                0.15531,               0.001502,               0.001502,               0.001502
                     23,                 2.3434,                 3.1116,                 1.1586,                      0,                      0,                      0,                      0,                0.32282,                 33.883,                0.18281,              0.0014937,              0.0014937,              0.0014937
                     24,                 2.3125,                 2.8967,                 1.1603,                0.00064,                0.09375,                 0.0339,                0.01336,                  3.751,                 11.098,                 1.6317,              0.0014855,              0.0014855,              0.0014855
                     25,                 2.3198,                 2.9941,                 1.1688,                0.00185,                0.28125,                0.14234,                  0.064,                 2.6808,                  5.105,                 1.4535,              0.0014772,              0.0014772,              0.0014772
                     26,                 2.2216,                 2.6721,                    1.1,                      1,                0.09294,                0.23428,                0.08617,                 2.2637,                  3.932,                 1.3394,               0.001469,               0.001469,               0.001469
                     27,                 2.1159,                 2.7309,                 1.1468,                0.79737,                0.22987,                0.30557,                0.10543,                 2.4059,                 3.3822,                 1.1983,              0.0014607,              0.0014607,              0.0014607
                     28,                 2.3184,                 2.6732,                 1.1304,                0.93029,                  0.375,                0.42443,                0.19736,                 2.0606,                 2.6773,                 1.1655,              0.0014525,              0.0014525,              0.0014525
                     29,                 2.1128,                 2.6271,                 1.0639,                0.90292,                  0.375,                 0.4147,                0.20036,                 1.9851,                 2.5163,                 1.1526,              0.0014442,              0.0014442,              0.0014442
                     30,                 1.9743,                 2.4567,                 1.0805,                0.87177,                  0.375,                0.39222,                0.16712,                 2.0875,                 2.5629,                 1.1575,               0.001436,               0.001436,               0.001436
                     31,                  2.015,                 2.4953,                 1.0104,                0.84608,                0.34375,                0.39863,                0.18214,                 1.8948,                 2.3401,                 1.1011,              0.0014277,              0.0014277,              0.0014277
                     32,                 1.8689,                 2.3979,                 1.0097,                0.87079,                0.46875,                0.53139,                0.24228,                 1.7942,                 2.1276,                 1.0574,              0.0014195,              0.0014195,              0.0014195
                     33,                 1.8735,                 2.1751,                 1.0485,                0.46285,                0.66667,                0.58496,                0.26706,                 1.8081,                 2.0375,                 1.0573,              0.0014112,              0.0014112,              0.0014112
                     34,                 1.8427,                 2.2617,                 1.0528,                0.43005,                   0.75,                0.62637,                0.28941,                 1.7478,                 2.0265,                 1.0481,              0.0014029,              0.0014029,              0.0014029
                     35,                 1.7556,                 2.0885,                 1.0037,                0.49065,                0.66667,                  0.649,                0.30379,                 1.7633,                 2.1057,                  1.048,              0.0013947,              0.0013947,              0.0013947
                     36,                 1.9679,                 2.2113,                0.99582,                0.52469,                0.69632,                0.70672,                0.29942,                 1.7658,                 2.1175,                 1.0568,              0.0013864,              0.0013864,              0.0013864
                     37,                 1.8928,                 2.2097,                 1.0113,                0.46041,                0.58333,                0.68987,                0.37687,                 1.5788,                 2.2275,                 1.0319,              0.0013782,              0.0013782,              0.0013782
                     38,                 1.8685,                 2.0478,                 1.0046,                0.60374,                0.58333,                0.71313,                0.38647,                 1.6147,                 1.9615,                 1.0215,              0.0013699,              0.0013699,              0.0013699
                     39,                 1.9132,                 2.1064,                 1.0336,                0.58279,                0.83333,                0.83571,                0.37529,                 1.8084,                 1.9251,                 1.0366,              0.0013617,              0.0013617,              0.0013617
                     40,                 1.8775,                 2.1747,                 1.0228,                0.74971,                0.91667,                0.94682,                0.44408,                 1.5792,                 1.8345,                 1.0054,              0.0013534,              0.0013534,              0.0013534
                     41,                 1.7648,                 2.0736,                0.96991,                0.70171,                0.66667,                0.86861,                0.43873,                 1.6673,                 1.7251,                 1.0256,              0.0013452,              0.0013452,              0.0013452
                     42,                 1.8998,                 2.0406,                 1.0439,                0.69394,                0.83333,                0.91803,                0.47301,                 1.6905,                 1.7956,                 1.0215,              0.0013369,              0.0013369,              0.0013369
                     43,                 1.7636,                 2.1401,                 1.0235,                0.69343,                      1,                0.88223,                0.47303,                 1.6285,                 1.7875,                 1.0087,              0.0013287,              0.0013287,              0.0013287
                     44,                 1.7839,                 2.0719,                 1.0192,                0.72161,                      1,                0.87063,                0.42195,                 1.6323,                   1.76,                 1.0134,              0.0013204,              0.0013204,              0.0013204
                     45,                 1.6739,                 1.8011,                 1.0089,                0.75792,                0.99705,                0.87063,                0.44022,                 1.4786,                 1.8782,                 1.0037,              0.0013122,              0.0013122,              0.0013122
                     46,                 1.7178,                 1.9815,                 1.0208,                0.71264,                0.98508,                 0.8451,                0.39164,                 1.5929,                 1.8908,                 1.0302,              0.0013039,              0.0013039,              0.0013039
                     47,                  1.574,                 1.7552,                0.96021,                0.70765,                0.99191,                0.85212,                0.37751,                 1.5765,                 1.9006,                  1.016,              0.0012957,              0.0012957,              0.0012957
                     48,                 1.6961,                 1.8372,                0.94722,                0.63859,                0.95793,                0.85573,                0.42779,                 1.6049,                 1.8806,                 1.0122,              0.0012874,              0.0012874,              0.0012874
                     49,                 1.8431,                 1.8087,                0.97651,                0.84913,                      1,                0.96333,                0.49111,                 1.5726,                 1.6265,                 1.0148,              0.0012792,              0.0012792,              0.0012792
                     50,                 1.7251,                 1.8483,                 1.0079,                0.95568,                      1,                  0.995,                0.45064,                 1.6121,                 1.5632,                 1.0218,              0.0012709,              0.0012709,              0.0012709
                     51,                 1.6306,                 1.8078,                0.98166,                0.98929,                      1,                  0.995,                 0.4787,                 1.6068,                 1.3578,                 1.0108,              0.0012627,              0.0012627,              0.0012627
                     52,                 1.5833,                 1.6951,                0.92384,                0.82167,                0.99393,                0.93668,                0.49106,                 1.5448,                 1.5943,                0.99039,              0.0012544,              0.0012544,              0.0012544
                     53,                 1.6827,                 1.8426,                 1.0029,                0.83851,                0.90625,                0.93031,                0.48645,                 1.5662,                 1.6517,                0.99474,              0.0012462,              0.0012462,              0.0012462
                     54,                 1.6388,                 1.7726,                0.97265,                0.94613,                0.90625,                0.98525,                0.50668,                 1.6169,                 1.6447,                 1.0094,              0.0012379,              0.0012379,              0.0012379
                     55,                 1.5672,                 1.7046,                 0.9773,                0.94211,                0.96875,                0.99324,                0.53319,                  1.554,                 1.5304,                 1.0029,              0.0012297,              0.0012297,              0.0012297
                     56,                 1.6151,                 1.6509,                0.96286,                 0.8522,                      1,                  0.995,                0.59625,                 1.4737,                  1.387,                0.98848,              0.0012214,              0.0012214,              0.0012214
                     57,                 1.5876,                 1.7653,                0.99993,                0.85049,                      1,                  0.995,                0.49848,                 1.6936,                 1.3587,                  1.011,              0.0012132,              0.0012132,              0.0012132
                     58,                 1.4941,                 1.6156,                0.96444,                0.94352,                0.99782,                  0.995,                 0.4768,                 1.6976,                 1.4072,                 1.0056,              0.0012049,              0.0012049,              0.0012049
                     59,                 1.5661,                 1.7088,                0.99709,                0.94398,                0.99928,                  0.995,                0.53503,                 1.3859,                 1.4072,                0.96987,              0.0011967,              0.0011967,              0.0011967
                     60,                 1.5961,                 1.6365,                0.96233,                0.96203,                      1,                0.98971,                 0.5646,                 1.4135,                 1.4427,                0.96775,              0.0011884,              0.0011884,              0.0011884
                     61,                 1.6949,                 1.7462,                0.98335,                0.99357,                      1,                  0.995,                0.50615,                  1.524,                 1.4777,                0.96908,              0.0011802,              0.0011802,              0.0011802
                     62,                 1.4067,                 1.4431,                0.92167,                0.99423,                0.99674,                  0.995,                 0.5102,                 1.4498,                 1.4008,                0.95485,              0.0011719,              0.0011719,              0.0011719
                     63,                 1.4351,                 1.6026,                0.95907,                 0.9899,                 0.9978,                  0.995,                0.59751,                 1.2402,                 1.3078,                0.93821,              0.0011636,              0.0011636,              0.0011636
                     64,                 1.4815,                 1.5289,                0.92503,                0.99633,                0.99897,                  0.995,                0.61402,                   1.27,                 1.2264,                0.94458,              0.0011554,              0.0011554,              0.0011554
                     65,                 1.4569,                 1.6218,                0.94604,                0.96921,                      1,                  0.995,                0.50472,                 1.5196,                 1.3028,                0.98098,              0.0011471,              0.0011471,              0.0011471
                     66,                 1.5008,                  1.722,                0.92585,                0.94978,                0.98947,                  0.995,                0.55124,                 1.4675,                  1.349,                0.98287,              0.0011389,              0.0011389,              0.0011389
                     67,                 1.5047,                 1.6291,                0.93606,                0.95161,                0.96483,                0.99167,                0.63856,                 1.2647,                 1.2724,                0.95863,              0.0011306,              0.0011306,              0.0011306
                     68,                 1.5008,                 1.4961,                 0.9306,                0.89739,                0.97949,                  0.995,                0.58731,                 1.4549,                 1.3491,                0.96689,              0.0011224,              0.0011224,              0.0011224
                     69,                  1.539,                 1.4496,                 0.9267,                0.93029,                0.98518,                  0.995,                0.58598,                 1.4734,                 1.3433,                0.97031,              0.0011141,              0.0011141,              0.0011141
                     70,                 1.4234,                 1.4382,                0.91217,                0.95793,                0.99135,                  0.995,                0.63414,                  1.258,                 1.2767,                0.95351,              0.0011059,              0.0011059,              0.0011059
                     71,                 1.4531,                 1.4154,                0.94491,                 0.9721,                      1,                  0.995,                0.64515,                 1.2621,                 1.2274,                0.95708,              0.0010976,              0.0010976,              0.0010976
                     72,                  1.386,                  1.438,                 0.9031,                0.96319,                      1,                  0.995,                0.66204,                 1.2464,                 1.1518,                0.93673,              0.0010894,              0.0010894,              0.0010894
                     73,                 1.3867,                 1.4106,                 0.9302,                 0.9683,                      1,                  0.995,                0.65552,                 1.2501,                 1.2166,                0.93071,              0.0010811,              0.0010811,              0.0010811
                     74,                 1.2849,                 1.2426,                0.92423,                0.97656,                      1,                  0.995,                0.70352,                 1.1866,                 1.1678,                0.92552,              0.0010729,              0.0010729,              0.0010729
                     75,                 1.3723,                 1.4768,                0.90931,                0.97877,                      1,                  0.995,                0.69418,                 1.1499,                 1.0158,                0.93012,              0.0010646,              0.0010646,              0.0010646
                     76,                 1.3579,                 1.3352,                0.89807,                0.97584,                      1,                  0.995,                0.62488,                 1.2944,                 1.1389,                0.94293,              0.0010564,              0.0010564,              0.0010564
                     77,                 1.3174,                 1.3099,                0.94203,                0.97687,                      1,                  0.995,                0.64618,                 1.2311,                 1.1489,                0.93861,              0.0010481,              0.0010481,              0.0010481
                     78,                 1.3233,                 1.3256,                0.90446,                0.98433,                      1,                  0.995,                0.62621,                 1.2856,                   1.17,                0.94039,              0.0010399,              0.0010399,              0.0010399
                     79,                 1.2105,                 1.2781,                0.90856,                0.96946,                      1,                  0.995,                0.66614,                 1.1071,                 1.0794,                0.92818,              0.0010316,              0.0010316,              0.0010316
                     80,                 1.4235,                 1.3235,                0.91787,                0.96983,                      1,                  0.995,                0.61805,                 1.3618,                 1.0743,                0.94165,              0.0010234,              0.0010234,              0.0010234
                     81,                 1.3339,                 1.2522,                0.91945,                0.97683,                      1,                  0.995,                0.65029,                 1.1486,                 1.0298,                0.92319,              0.0010151,              0.0010151,              0.0010151
                     82,                 1.3317,                 1.3414,                0.90073,                0.98764,                      1,                  0.995,                0.65805,                 1.2523,                 1.0671,                0.93184,              0.0010069,              0.0010069,              0.0010069
                     83,                 1.3917,                 1.2794,                0.91254,                0.98624,                      1,                  0.995,                0.64244,                 1.3233,                 1.0961,                0.94506,             0.00099862,             0.00099862,             0.00099862
                     84,                 1.2312,                 1.4038,                0.92518,                0.96892,                      1,                  0.995,                0.64631,                 1.1885,                 1.0703,                0.93781,             0.00099036,             0.00099036,             0.00099036
                     85,                 1.2807,                 1.3339,                0.91789,                0.96127,                      1,                  0.995,                 0.6432,                 1.2179,                 1.0468,                0.93746,             0.00098211,             0.00098211,             0.00098211
                     86,                 1.3015,                 1.2012,                0.91812,                0.95506,                      1,                  0.995,                0.66793,                 1.0569,                0.94819,                0.91659,             0.00097386,             0.00097386,             0.00097386
                     87,                 1.3782,                 1.3099,                0.89773,                0.96143,                      1,                  0.995,                0.62946,                 1.1364,                 1.0315,                0.92244,             0.00096561,             0.00096561,             0.00096561
                     88,                 1.4059,                 1.2377,                0.89316,                0.95215,                      1,                  0.995,                0.64718,                 1.0837,                 1.0205,                 0.9113,             0.00095736,             0.00095736,             0.00095736
                     89,                  1.187,                 1.2011,                 0.8865,                0.95579,                      1,                  0.995,                0.65115,                  1.149,                  1.047,                0.91642,             0.00094911,             0.00094911,             0.00094911
                     90,                  1.275,                 1.2226,                0.86746,                0.95889,                      1,                  0.995,                0.66051,                 1.0929,                 1.0538,                0.91016,             0.00094085,             0.00094085,             0.00094085
                     91,                  1.238,                 1.1863,                0.89147,                0.96698,                      1,                  0.995,                0.69623,                 1.0412,                 1.0226,                0.90226,              0.0009326,              0.0009326,              0.0009326
                     92,                 1.4947,                 1.2831,                0.94018,                0.96737,                      1,                  0.995,                0.65535,                  1.261,                 1.0146,                0.91141,             0.00092435,             0.00092435,             0.00092435
                     93,                 1.3644,                 1.2486,                0.92148,                0.96513,                0.99994,                  0.995,                0.70915,                 1.0552,                0.95186,                0.89531,              0.0009161,              0.0009161,              0.0009161
                     94,                 1.3835,                 1.3132,                0.93158,                0.96409,                0.99656,                  0.995,                0.61322,                 1.3304,                 1.0981,                 0.9244,             0.00090785,             0.00090785,             0.00090785
                     95,                 1.5027,                 1.3688,                0.89129,                0.96467,                0.99663,                  0.995,                0.51236,                 1.6953,                 1.2626,                0.96601,              0.0008996,              0.0008996,              0.0008996
                     96,                 1.5876,                 1.3371,                0.93727,                0.96799,                0.99718,                  0.995,                0.63962,                  1.293,                 1.0891,                0.91226,             0.00089134,             0.00089134,             0.00089134
                     97,                 1.3055,                 1.1924,                0.90345,                0.96971,                0.99773,                  0.995,                0.71423,                 1.1059,                 1.0049,                0.89201,             0.00088309,             0.00088309,             0.00088309
                     98,                 1.3234,                 1.2218,                0.90197,                 0.9779,                0.99941,                  0.995,                0.61234,                 1.3923,                 1.0756,                0.91882,             0.00087484,             0.00087484,             0.00087484
                     99,                 1.6466,                 1.4595,                0.92778,                 0.9863,                0.99775,                  0.995,                0.63022,                 1.4211,                 1.1153,                0.92316,             0.00086659,             0.00086659,             0.00086659
                    100,                 1.3485,                   1.41,                0.88311,                0.97004,                0.99958,                  0.995,                0.69078,                 1.1344,                 1.1229,                0.89787,             0.00085834,             0.00085834,             0.00085834
                    101,                 1.2747,                 1.2855,                0.90167,                0.95845,                      1,                  0.995,                0.63235,                 1.3387,                 1.1764,                0.91425,             0.00085009,             0.00085009,             0.00085009
                    102,                 1.3112,                 1.2481,                0.89529,                0.96076,                      1,                  0.995,                0.65193,                 1.3349,                 1.1603,                0.91321,             0.00084184,             0.00084184,             0.00084184
                    103,                 1.2415,                 1.2042,                0.88609,                0.96697,                      1,                  0.995,                0.67423,                 1.1541,                 1.0885,                0.89674,             0.00083358,             0.00083358,             0.00083358
                    104,                    1.2,                 1.2248,                0.89443,                0.97188,                      1,                  0.995,                 0.5442,                 1.3598,                 1.1167,                0.92629,             0.00082533,             0.00082533,             0.00082533
                    105,                 1.4225,                 1.3383,                0.91069,                0.98014,                      1,                  0.995,                0.60693,                 1.2797,                 1.0961,                0.92004,             0.00081708,             0.00081708,             0.00081708
                    106,                 1.3478,                 1.2901,                0.89262,                0.97703,                      1,                  0.995,                0.66235,                 1.2678,                 1.0336,                0.91218,             0.00080883,             0.00080883,             0.00080883
                    107,                 1.3038,                 1.2981,                0.88537,                0.96874,                      1,                  0.995,                0.62937,                 1.2898,                 1.0428,                0.91648,             0.00080058,             0.00080058,             0.00080058
                    108,                 1.3004,                 1.2457,                0.88153,                0.96749,                      1,                  0.995,                0.67934,                 1.0728,                 1.0027,                0.90033,             0.00079233,             0.00079233,             0.00079233
                    109,                 1.2834,                 1.1546,                0.89896,                0.96448,                      1,                  0.995,                0.73688,                 1.0566,                0.97577,                0.89987,             0.00078407,             0.00078407,             0.00078407
                    110,                 1.2771,                 1.2358,                0.85581,                0.95574,                      1,                  0.995,                0.70076,                 1.0683,                0.97851,                0.90632,             0.00077582,             0.00077582,             0.00077582
                    111,                 1.1372,                 1.1496,                0.88303,                0.95072,                      1,                  0.995,                0.66349,                 1.1762,                0.98883,                0.91197,             0.00076757,             0.00076757,             0.00076757
                    112,                 1.1655,                 1.1413,                0.89659,                0.95292,                      1,                  0.995,                0.63686,                  1.195,                 1.0238,                0.90747,             0.00075932,             0.00075932,             0.00075932
                    113,                 1.1616,                 1.2223,                0.87348,                0.96188,                0.99457,                  0.995,                0.65485,                 1.1354,                0.98617,                0.89904,             0.00075107,             0.00075107,             0.00075107
                    114,                 1.1302,                 1.1603,                0.87042,                0.98032,                0.98117,                  0.995,                0.64505,                 1.1123,                0.93564,                0.89733,             0.00074282,             0.00074282,             0.00074282
                    115,                 1.1563,                 1.0814,                0.90725,                0.97546,                0.99425,                  0.995,                0.62827,                 1.1142,                0.94502,                0.89842,             0.00073456,             0.00073456,             0.00073456
                    116,                 1.1677,                 1.1113,                0.87836,                0.98766,                0.99584,                  0.995,                0.68548,                 1.1012,                0.90195,                0.88555,             0.00072631,             0.00072631,             0.00072631
                    117,                 1.1165,                  1.105,                 0.8604,                0.99039,                0.99806,                  0.995,                0.71299,                 1.0384,                0.90393,                0.88358,             0.00071806,             0.00071806,             0.00071806
                    118,                 1.1398,                 1.0848,                0.86396,                0.99023,                0.99941,                  0.995,                0.72207,                 1.0155,                0.87775,                0.88409,             0.00070981,             0.00070981,             0.00070981
                    119,                 1.1475,                 1.0718,                0.89596,                 0.9908,                0.99864,                  0.995,                0.71246,                 1.0688,                0.88496,                0.89494,             0.00070156,             0.00070156,             0.00070156
                    120,                 1.0992,                 1.0681,                0.86148,                0.99106,                0.99748,                  0.995,                0.67795,                 1.1922,                0.89257,                0.90145,             0.00069331,             0.00069331,             0.00069331
                    121,                 1.1514,                 1.0958,                 0.8737,                0.97935,                0.99702,                  0.995,                0.71971,                 1.1122,                0.90194,                0.89261,             0.00068505,             0.00068505,             0.00068505
                    122,                 1.1025,                 1.0674,                0.88687,                 0.9735,                0.99747,                  0.995,                0.73301,                 1.0245,                0.92207,                 0.8913,              0.0006768,              0.0006768,              0.0006768
                    123,                 1.1391,                 1.0545,                0.87251,                0.97395,                0.99719,                  0.995,                  0.711,                 1.0159,                 0.9277,                0.89189,             0.00066855,             0.00066855,             0.00066855
                    124,                 1.1215,                 1.0959,                 0.8492,                0.97977,                0.99771,                  0.995,                0.71575,                 1.0284,                0.90745,                0.89291,              0.0006603,              0.0006603,              0.0006603
                    125,                 1.1466,                 1.0913,                0.87508,                0.98634,                0.99732,                  0.995,                0.70774,                 1.0817,                0.90778,                0.89641,             0.00065205,             0.00065205,             0.00065205
                    126,                 1.0731,                 1.0879,                0.86711,                0.98849,                0.99611,                  0.995,                0.70932,                 1.0708,                0.91167,                0.89502,              0.0006438,              0.0006438,              0.0006438
                    127,                 1.1107,                 1.0735,                0.87151,                0.98268,                0.99626,                  0.995,                0.72066,                 1.0553,                0.92572,                0.89378,             0.00063554,             0.00063554,             0.00063554
                    128,                  1.056,                 1.1056,                0.86206,                0.97314,                0.99834,                  0.995,                0.68898,                 1.0356,                0.88568,                0.89016,             0.00062729,             0.00062729,             0.00062729
                    129,                 1.0085,                 1.0279,                0.84826,                0.96773,                      1,                  0.995,                0.68885,                 1.0203,                0.87811,                0.88983,             0.00061904,             0.00061904,             0.00061904
                    130,                 1.1145,                 1.1009,                 0.8534,                 0.9657,                      1,                  0.995,                0.71663,                0.98338,                0.87722,                0.88858,             0.00061079,             0.00061079,             0.00061079
                    131,                 1.0749,                  1.073,                0.86456,                0.96346,                      1,                  0.995,                0.71242,                  1.045,                0.91017,                0.89598,             0.00060254,             0.00060254,             0.00060254
                    132,                 1.1401,                 1.0671,                0.85437,                0.96149,                      1,                  0.995,                0.68464,                 1.2136,                0.97705,                0.90646,             0.00059429,             0.00059429,             0.00059429
                    133,                  1.114,                 1.0885,                 0.8746,                0.96378,                      1,                  0.995,                0.70653,                 1.0253,                0.94002,                0.89441,             0.00058603,             0.00058603,             0.00058603
                    134,                 1.1294,                 1.0679,                0.86905,                0.96542,                      1,                  0.995,                0.70717,                0.97532,                0.89616,                0.89213,             0.00057778,             0.00057778,             0.00057778
                    135,                 1.1314,                 1.0547,                 0.8736,                0.96545,                      1,                  0.995,                0.66243,                 1.0854,                0.95124,                0.90281,             0.00056953,             0.00056953,             0.00056953
                    136,                 1.2184,                  1.039,                0.86113,                0.97074,                      1,                  0.995,                0.71334,                 1.0038,                0.87442,                0.89216,             0.00056128,             0.00056128,             0.00056128
                    137,                 1.0799,                 1.0231,                0.86179,                0.97302,                      1,                  0.995,                0.69378,                 1.0556,                0.85754,                0.89259,             0.00055303,             0.00055303,             0.00055303
                    138,                 1.0609,                0.97073,                0.86077,                 0.9742,                      1,                  0.995,                0.68685,                 1.1104,                0.87528,                0.89453,             0.00054478,             0.00054478,             0.00054478
                    139,                 1.0533,                 1.0223,                0.85029,                0.97466,                      1,                  0.995,                0.68993,                 1.0415,                0.85557,                0.88988,             0.00053652,             0.00053652,             0.00053652
                    140,                 1.0354,                 1.0451,                0.82798,                0.98128,                      1,                  0.995,                 0.7328,                0.96398,                0.81491,                0.88458,             0.00052827,             0.00052827,             0.00052827
                    141,                 1.0683,                 1.0438,                0.85726,                0.98417,                0.99879,                  0.995,                0.72449,                0.92993,                0.81795,                 0.8813,             0.00052002,             0.00052002,             0.00052002
                    142,                 1.0332,                 1.0262,                0.85301,                0.98515,                      1,                  0.995,                0.73398,                0.87083,                0.80892,                0.87353,             0.00051177,             0.00051177,             0.00051177
                    143,                0.93937,                0.95313,                0.83971,                0.99083,                      1,                  0.995,                  0.732,                0.88244,                0.82166,                0.87121,             0.00050352,             0.00050352,             0.00050352
                    144,                 1.0913,                 1.0631,                0.88604,                0.99301,                      1,                  0.995,                0.73466,                0.89426,                0.81352,                0.87117,             0.00049527,             0.00049527,             0.00049527
                    145,                0.99691,                0.97404,                0.86962,                0.98957,                      1,                  0.995,                0.76021,                0.91658,                0.81119,                0.87393,             0.00048701,             0.00048701,             0.00048701
                    146,                 1.0218,                0.98902,                0.86239,                 0.9864,                      1,                  0.995,                0.73818,                0.93345,                0.82102,                0.87697,             0.00047876,             0.00047876,             0.00047876
                    147,                0.98646,                0.96377,                0.85869,                0.98534,                      1,                  0.995,                0.72792,                0.90559,                0.81725,                0.87204,             0.00047051,             0.00047051,             0.00047051
                    148,                0.99203,                 1.0213,                0.83774,                0.98414,                      1,                  0.995,                0.74755,                0.95333,                 0.8231,                 0.8755,             0.00046226,             0.00046226,             0.00046226
                    149,                 1.0524,                0.99095,                0.85053,                 0.9835,                      1,                  0.995,                0.74638,                0.90939,                0.81315,                0.87374,             0.00045401,             0.00045401,             0.00045401
                    150,                 0.9158,                0.97044,                0.84069,                0.98262,                      1,                  0.995,                0.73225,                0.88731,                0.81781,                0.87248,             0.00044576,             0.00044576,             0.00044576
                    151,                  1.042,                0.96801,                  0.872,                0.98047,                      1,                  0.995,                0.74361,                0.90902,                0.79365,                0.87679,              0.0004375,              0.0004375,              0.0004375
                    152,                 1.0217,                0.95075,                0.85993,                0.97619,                      1,                  0.995,                0.72242,                0.92085,                0.78736,                 0.8795,             0.00042925,             0.00042925,             0.00042925
                    153,                 1.0946,                 1.0156,                0.87892,                0.97887,                      1,                  0.995,                0.71939,                0.92666,                0.79676,                0.88063,               0.000421,               0.000421,               0.000421
                    154,                0.99149,                0.99323,                0.85891,                0.98363,                      1,                  0.995,                0.71413,                0.92532,                0.79205,                0.88104,             0.00041275,             0.00041275,             0.00041275
                    155,                0.97704,                0.94534,                0.84816,                0.98944,                      1,                  0.995,                 0.7338,                0.88548,                0.77925,                0.87752,              0.0004045,              0.0004045,              0.0004045
                    156,                 1.0369,                 1.0263,                0.84491,                0.99347,                      1,                  0.995,                0.75739,                0.87421,                0.77457,                0.87456,             0.00039625,             0.00039625,             0.00039625
                    157,                 1.0337,                 1.0313,                0.83573,                 0.9934,                      1,                  0.995,                0.75252,                0.85874,                0.77979,                0.87306,             0.00038799,             0.00038799,             0.00038799
                    158,                 1.0144,                0.98203,                0.86281,                0.99187,                      1,                  0.995,                0.75889,                0.82623,                0.75478,                0.87171,             0.00037974,             0.00037974,             0.00037974
