                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.9241,                 2.3187,                 1.8288,                0.84708,                 0.4703,                0.46893,                0.26338,                 1.7264,                 1.8273,                 1.4027,             0.00084162,             0.00084162,             0.00084162
                     36,                 1.9107,                 2.2676,                 1.7628,                0.83793,                0.47033,                0.48706,                0.28913,                 1.6254,                 1.7619,                 1.3563,             0.00082925,             0.00082925,             0.00082925
                     37,                 1.9823,                 2.3287,                 1.8395,                0.80801,                 0.4703,                0.51668,                0.27489,                 1.7177,                 1.7774,                 1.3813,             0.00081688,             0.00081688,             0.00081688
                     38,                 1.9114,                  2.216,                 1.8169,                 0.8173,                0.46321,                0.51643,                0.29038,                 1.6191,                 1.6415,                 1.3246,              0.0008045,              0.0008045,              0.0008045
                     39,                 1.8344,                 2.0008,                 1.5699,                0.81276,                0.48895,                0.52463,                0.26876,                  1.613,                 1.6052,                 1.3005,             0.00079213,             0.00079213,             0.00079213
                     40,                 1.8353,                 2.0476,                 1.6959,                0.82624,                0.50863,                0.64741,                0.35105,                 1.5638,                 1.5705,                  1.287,             0.00077975,             0.00077975,             0.00077975
                     41,                 1.8946,                  2.147,                 1.7414,                0.85106,                0.45704,                 0.5524,                0.30602,                 1.7319,                  1.731,                 1.3539,             0.00076738,             0.00076738,             0.00076738
                     42,                 1.8504,                  2.245,                 1.7698,                0.81254,                0.44349,                0.53632,                0.25004,                 1.9236,                 1.9648,                 1.4236,               0.000755,               0.000755,               0.000755
                     43,                 1.8777,                 2.1963,                 1.7391,                0.86562,                0.42066,                0.68307,                0.36142,                 1.7055,                 1.9241,                 1.3416,             0.00074263,             0.00074263,             0.00074263
                     44,                 1.7385,                   1.96,                 1.5968,                0.85303,                0.39135,                0.60284,                0.32479,                 1.5889,                 2.1181,                 1.3056,             0.00073025,             0.00073025,             0.00073025
                     45,                  1.783,                 2.0776,                 1.6496,                0.74101,                0.39855,                0.56059,                0.31976,                 1.6967,                   2.08,                 1.3208,             0.00071788,             0.00071788,             0.00071788
                     46,                 1.8498,                 2.1268,                 1.7143,                0.85767,                0.46525,                 0.7045,                0.38398,                  1.505,                 1.7034,                 1.2495,              0.0007055,              0.0007055,              0.0007055
                     47,                 1.7346,                 2.0036,                 1.6145,                0.63653,                0.68285,                0.68407,                0.36997,                 1.4287,                 1.3967,                 1.2112,             0.00069313,             0.00069313,             0.00069313
                     48,                 1.7742,                 1.9234,                 1.5852,                 0.5247,                0.67575,                 0.5815,                 0.3644,                 1.4869,                 1.4467,                 1.2269,             0.00068075,             0.00068075,             0.00068075
                     49,                 1.7632,                  2.094,                 1.6898,                0.56289,                0.67575,                0.68585,                0.40442,                 1.6081,                 1.4513,                 1.2515,             0.00066838,             0.00066838,             0.00066838
                     50,                 1.7418,                 1.8356,                 1.5308,                0.66714,                0.67575,                0.74066,                0.39635,                 1.4331,                 1.3432,                 1.2015,               0.000656,               0.000656,               0.000656
                     51,                 1.6245,                 1.7505,                 1.5061,                0.67389,                  0.683,                0.79922,                0.41163,                 1.4834,                 1.3622,                 1.2083,             0.00064362,             0.00064362,             0.00064362
                     52,                 1.6828,                 1.7723,                 1.4883,                0.69636,                0.71383,                 0.7304,                0.39086,                 1.4903,                 1.4279,                 1.2148,             0.00063125,             0.00063125,             0.00063125
                     53,                 1.6442,                 1.7237,                 1.4708,                0.65482,                0.72451,                0.71994,                0.42858,                 1.4344,                 1.3157,                 1.1896,             0.00061887,             0.00061887,             0.00061887
                     54,                 1.6933,                 1.8184,                 1.5788,                0.65797,                0.71742,                0.71219,                0.42845,                 1.4469,                   1.33,                 1.1987,              0.0006065,              0.0006065,              0.0006065
                     55,                 1.6922,                 1.7811,                   1.48,                0.66284,                0.70324,                0.71375,                0.40847,                 1.4639,                 1.4677,                  1.222,             0.00059413,             0.00059413,             0.00059413
                     56,                 1.6779,                 1.8006,                  1.536,                 0.7455,                0.63024,                0.69974,                 0.4425,                 1.4457,                 1.6138,                 1.2224,             0.00058175,             0.00058175,             0.00058175
                     57,                 1.6343,                 1.7778,                 1.4921,                 0.7444,                0.63842,                0.72361,                0.42268,                 1.3611,                 1.4741,                 1.1813,             0.00056938,             0.00056938,             0.00056938
                     58,                 1.7001,                 1.7893,                 1.5109,                0.78031,                0.59649,                0.75996,                0.42286,                 1.4287,                 1.5227,                 1.2027,               0.000557,               0.000557,               0.000557
                     59,                 1.7239,                 1.7448,                 1.4798,                0.74509,                0.62607,                0.72829,                0.42276,                  1.491,                  1.584,                 1.2228,             0.00054463,             0.00054463,             0.00054463
                     60,                 1.6631,                 1.7746,                  1.526,                0.79054,                0.62275,                0.75347,                0.44605,                 1.4404,                 1.3145,                 1.2008,             0.00053225,             0.00053225,             0.00053225
                     61,                 1.5454,                 1.5633,                 1.3837,                 0.7814,                0.62485,                0.77487,                0.44688,                 1.4108,                 1.2785,                 1.1912,             0.00051988,             0.00051988,             0.00051988
                     62,                 1.5855,                 1.6779,                 1.4555,                0.71841,                0.63364,                0.74511,                0.40502,                 1.4342,                 1.3249,                  1.187,              0.0005075,              0.0005075,              0.0005075
                     63,                 1.6206,                 1.6183,                  1.461,                0.83049,                0.64316,                0.75239,                0.42974,                 1.4197,                 1.2557,                 1.1804,             0.00049513,             0.00049513,             0.00049513
                     64,                 1.6272,                 1.7528,                 1.5103,                0.77531,                0.67049,                0.73513,                0.43235,                 1.4094,                 1.1961,                 1.1669,             0.00048275,             0.00048275,             0.00048275
                     65,                 1.5631,                  1.801,                 1.5329,                 0.8006,                0.65649,                0.71992,                0.40716,                  1.395,                 1.2241,                 1.1694,             0.00047038,             0.00047038,             0.00047038
                     66,                 1.6051,                 1.6909,                 1.4827,                0.82971,                0.65448,                0.74062,                 0.4362,                 1.3288,                 1.1758,                 1.1467,               0.000458,               0.000458,               0.000458
                     67,                 1.5603,                 1.5956,                 1.4732,                 0.8304,                0.64586,                 0.7446,                0.45998,                 1.3607,                  1.152,                 1.1448,             0.00044563,             0.00044563,             0.00044563
                     68,                 1.6038,                  1.651,                 1.4708,                0.79553,                 0.6445,                0.73144,                0.40152,                 1.3939,                 1.1718,                 1.1539,             0.00043325,             0.00043325,             0.00043325
                     69,                 1.6407,                 1.6894,                 1.4927,                0.75007,                0.60568,                0.71733,                0.39484,                 1.3518,                 1.2729,                 1.1443,             0.00042087,             0.00042087,             0.00042087
                     70,                 1.6384,                 1.7348,                 1.5496,                 0.7926,                0.62362,                0.73036,                0.43281,                 1.3385,                  1.155,                 1.1324,              0.0004085,              0.0004085,              0.0004085
                     71,                 1.5568,                 1.5938,                 1.4454,                0.78869,                0.65448,                0.74597,                0.43535,                 1.3661,                 1.1761,                 1.1344,             0.00039613,             0.00039613,             0.00039613
                     72,                 1.5484,                 1.5616,                 1.3831,                0.75506,                0.61287,                0.77008,                0.48483,                 1.3874,                 1.1975,                 1.1472,             0.00038375,             0.00038375,             0.00038375
                     73,                  1.561,                 1.5997,                 1.4538,                0.58457,                0.78824,                0.76779,                0.51851,                  1.545,                 1.3925,                 1.2086,             0.00037138,             0.00037138,             0.00037138
                     74,                 1.6329,                 1.6456,                 1.4619,                0.78713,                0.64147,                0.76971,                0.51959,                 1.4733,                 1.2436,                 1.1854,               0.000359,               0.000359,               0.000359
                     75,                 1.5292,                 1.5944,                 1.4574,                0.81317,                0.65448,                0.75258,                0.46682,                  1.375,                 1.1467,                 1.1513,             0.00034663,             0.00034663,             0.00034663
                     76,                 1.5437,                  1.496,                 1.3947,                0.79501,                0.65448,                0.71581,                0.41128,                  1.319,                 1.1761,                  1.147,             0.00033425,             0.00033425,             0.00033425
                     77,                 1.5739,                 1.6102,                 1.4665,                0.88709,                0.62369,                0.72238,                0.43569,                 1.3193,                 1.1723,                 1.1445,             0.00032188,             0.00032188,             0.00032188
                     78,                 1.4855,                 1.5164,                  1.382,                0.89531,                 0.6275,                0.77788,                 0.4352,                 1.3438,                 1.1329,                 1.1445,              0.0003095,              0.0003095,              0.0003095
                     79,                 1.5332,                 1.5111,                 1.3961,                0.84578,                0.60444,                0.79229,                0.46263,                 1.3793,                   1.11,                 1.1496,             0.00029713,             0.00029713,             0.00029713
                     80,                 1.5036,                 1.5703,                 1.4665,                0.83323,                0.61059,                0.79356,                0.50655,                 1.3627,                 1.1192,                 1.1404,             0.00028475,             0.00028475,             0.00028475
                     81,                 1.5801,                 1.4975,                 1.4275,                0.86379,                0.62278,                0.77855,                0.49033,                 1.3657,                 1.1085,                 1.1343,             0.00027237,             0.00027237,             0.00027237
                     82,                 1.5239,                 1.5257,                 1.4446,                0.89221,                0.63697,                 0.7799,                0.49926,                 1.3455,                 1.0925,                 1.1315,                0.00026,                0.00026,                0.00026
                     83,                 1.4962,                 1.4816,                 1.3897,                0.80823,                0.66489,                0.80096,                0.50938,                 1.3434,                 1.0774,                 1.1328,             0.00024762,             0.00024762,             0.00024762
                     84,                 1.4504,                 1.4334,                 1.3513,                0.81453,                 0.6578,                0.79438,                0.46375,                 1.3275,                 1.1334,                 1.1331,             0.00023525,             0.00023525,             0.00023525
                     85,                 1.4557,                 1.5015,                 1.4196,                0.84958,                0.61187,                0.81324,                0.48041,                 1.3339,                 1.1994,                 1.1368,             0.00022288,             0.00022288,             0.00022288
                     86,                 1.4692,                 1.4928,                 1.3902,                 0.8352,                0.81512,                0.86181,                0.49496,                 1.3279,                 1.1684,                 1.1297,              0.0002105,              0.0002105,              0.0002105
                     87,                 1.4381,                 1.4386,                 1.3751,                0.64157,                0.84198,                0.80333,                0.47037,                 1.3199,                 1.1491,                 1.1278,             0.00019813,             0.00019813,             0.00019813
                     88,                 1.5042,                 1.4693,                 1.4065,                 0.7926,                0.62867,                 0.7815,                0.47299,                 1.2905,                 1.1292,                 1.1192,             0.00018575,             0.00018575,             0.00018575
                     89,                 1.5168,                 1.5219,                 1.4084,                0.80183,                0.61531,                0.74724,                0.45444,                 1.3049,                  1.149,                  1.125,             0.00017338,             0.00017338,             0.00017338
                     90,                 1.4926,                 1.5873,                  1.451,                0.79463,                0.62106,                0.73583,                0.47512,                 1.2954,                 1.1788,                 1.1172,               0.000161,               0.000161,               0.000161
                     91,                 1.3446,                 1.4119,                 1.2465,                0.79904,                0.62185,                0.72406,                0.44732,                 1.3215,                 1.2331,                 1.1317,             0.00014862,             0.00014862,             0.00014862
                     92,                 1.3192,                 1.3871,                 1.2741,                0.81748,                0.63134,                0.71939,                0.44343,                 1.3401,                 1.2216,                 1.1337,             0.00013625,             0.00013625,             0.00013625
                     93,                 1.3995,                 1.4993,                  1.301,                0.76136,                0.66488,                0.72407,                0.39802,                 1.3058,                 1.1571,                  1.118,             0.00012387,             0.00012387,             0.00012387
                     94,                 1.3197,                 1.3258,                 1.2648,                0.79302,                0.66268,                0.73139,                0.38087,                 1.3012,                 1.1107,                 1.1119,              0.0001115,              0.0001115,              0.0001115
                     95,                    1.3,                 1.2562,                 1.1971,                0.84424,                0.65266,                0.73559,                0.38027,                 1.3084,                 1.1025,                 1.1101,             9.9125e-05,             9.9125e-05,             9.9125e-05
                     96,                 1.3313,                 1.3875,                 1.2662,                0.79929,                0.64159,                0.74175,                0.40413,                 1.3095,                 1.1179,                 1.1069,              8.675e-05,              8.675e-05,              8.675e-05
                     97,                  1.331,                 1.3266,                 1.2758,                0.85261,                 0.5815,                0.74376,                0.42705,                  1.306,                 1.1298,                 1.1056,             7.4375e-05,             7.4375e-05,             7.4375e-05
                     98,                 1.2935,                 1.2742,                 1.2574,                0.71209,                0.64516,                0.73302,                0.44409,                 1.3094,                 1.1276,                 1.1092,                6.2e-05,                6.2e-05,                6.2e-05
                     99,                 1.2972,                 1.2904,                 1.2396,                0.75976,                0.63048,                0.73289,                0.44282,                 1.3089,                 1.1156,                 1.1107,             4.9625e-05,             4.9625e-05,             4.9625e-05
                    100,                 1.2967,                 1.2415,                 1.2334,                0.77905,                0.63099,                0.73112,                0.44319,                 1.3026,                 1.1092,                 1.1087,              3.725e-05,              3.725e-05,              3.725e-05
