                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     25,                 4.0845,                 23.183,                 2.3389,                      0,                      0,                      0,                      0,                0.17279,                 22.964,                 0.1006,             0.00071979,             0.00071979,             0.00071979
                     26,                 4.2057,                 19.058,                 2.2269,                      0,                      0,                      0,                      0,                0.15852,                 21.678,                0.09283,             0.00074496,             0.00074496,             0.00074496
                     27,                 4.3017,                 18.022,                  2.406,                      0,                      0,                      0,                      0,                0.15205,                 20.727,                 0.0891,              0.0007698,              0.0007698,              0.0007698
                     28,                  3.804,                 12.589,                 2.2826,                      0,                      0,                      0,                      0,                0.15205,                 20.727,                 0.0891,             0.00079431,             0.00079431,             0.00079431
                     29,                 3.5736,                 11.116,                 2.2103,                      0,                      0,                      0,                      0,                0.14275,                 19.731,                0.08392,             0.00081849,             0.00081849,             0.00081849
                     30,                 3.6881,                 14.388,                 1.9509,                      0,                      0,                      0,                      0,                0.13402,                 19.875,                0.07914,             0.00084234,             0.00084234,             0.00084234
                     31,                 3.6923,                 10.844,                 1.9273,                      0,                      0,                      0,                      0,                0.13402,                 19.875,                0.07914,             0.00086586,             0.00086586,             0.00086586
                     32,                 3.6636,                 8.6147,                 2.2191,                      0,                      0,                      0,                      0,                 0.1299,                 20.224,                0.07688,             0.00088906,             0.00088906,             0.00088906
                     33,                 4.3046,                 10.611,                 2.3401,                      0,                      0,                      0,                      0,                0.13634,                 21.019,                0.08038,             0.00091192,             0.00091192,             0.00091192
                     34,                 4.3306,                  9.825,                  1.874,                      0,                      0,                      0,                      0,                0.13634,                 21.019,                0.08038,             0.00093445,             0.00093445,             0.00093445
                     35,                 3.4106,                 7.2974,                 1.5667,                      0,                      0,                      0,                      0,                 0.1525,                 21.777,                0.08892,             0.00095665,             0.00095665,             0.00095665
                     36,                 3.3787,                 6.1609,                 1.8117,                      0,                      0,                      0,                      0,                0.15537,                 22.643,                0.09054,             0.00097852,             0.00097852,             0.00097852
                     37,                 3.0171,                 6.9518,                  1.643,                      0,                      0,                      0,                      0,                0.15537,                 22.643,                0.09054,              0.0010001,              0.0010001,              0.0010001
                     38,                 3.1431,                 7.1406,                 1.7103,                      0,                      0,                      0,                      0,                0.15775,                 23.609,                0.09191,              0.0010213,              0.0010213,              0.0010213
                     39,                 2.8409,                 6.9301,                 1.3513,                      0,                      0,                      0,                      0,                0.16078,                 23.993,                0.09331,              0.0010421,              0.0010421,              0.0010421
                     40,                 3.2046,                 5.8729,                 1.5303,                      0,                      0,                      0,                      0,                0.16078,                 23.993,                0.09331,              0.0010627,              0.0010627,              0.0010627
                     41,                 2.8591,                 6.7717,                 1.3254,                      0,                      0,                      0,                      0,                0.15405,                 23.688,                0.08948,              0.0010829,              0.0010829,              0.0010829
                     42,                 3.1742,                 5.4817,                  1.533,                      0,                      0,                      0,                      0,                0.13331,                 23.434,                0.07842,              0.0011028,              0.0011028,              0.0011028
                     43,                 3.3474,                 5.3371,                 1.6063,                      0,                      0,                      0,                      0,                0.13331,                 23.434,                0.07842,              0.0011224,              0.0011224,              0.0011224
                     44,                 3.2344,                 5.6924,                 1.4476,                      0,                      0,                      0,                      0,                  0.124,                 23.441,                0.07361,              0.0011416,              0.0011416,              0.0011416
                     45,                 2.8397,                 4.8209,                 1.3139,                      0,                      0,                      0,                      0,                  0.124,                 23.441,                0.07361,              0.0011605,              0.0011605,              0.0011605
                     46,                 3.1651,                 5.1396,                 1.5193,                      0,                      0,                      0,                      0,                0.11544,                 23.493,                0.06925,              0.0011791,              0.0011791,              0.0011791
                     47,                 3.3539,                 5.7553,                 1.4023,                      0,                      0,                      0,                      0,                0.11544,                 23.493,                0.06925,              0.0011973,              0.0011973,              0.0011973
                     48,                 3.2814,                 5.2855,                 1.3579,                      0,                      0,                      0,                      0,                0.11184,                  23.52,                0.06742,              0.0012152,              0.0012152,              0.0012152
                     49,                 3.1896,                  4.973,                 1.3423,                      0,                      0,                      0,                      0,                0.11184,                  23.52,                0.06742,              0.0012328,              0.0012328,              0.0012328
                     50,                  3.597,                 4.9067,                 1.3794,                      0,                      0,                      0,                      0,                0.12325,                 23.484,                0.07347,                0.00125,                0.00125,                0.00125
                     51,                 3.1569,                 5.3255,                 1.2782,                      0,                      0,                      0,                      0,                0.12325,                 23.484,                0.07347,              0.0012544,              0.0012544,              0.0012544
                     52,                 2.9815,                 4.4957,                 1.2853,                      0,                      0,                      0,                      0,                0.16115,                 23.374,                0.09338,              0.0012544,              0.0012544,              0.0012544
                     53,                 2.7414,                 5.3466,                 1.2198,                      0,                      0,                      0,                      0,                0.16115,                 23.374,                0.09338,              0.0012462,              0.0012462,              0.0012462
                     54,                 2.8351,                 5.1018,                 1.2105,                      0,                      0,                      0,                      0,                0.36723,                 23.549,                0.19722,              0.0012379,              0.0012379,              0.0012379
                     55,                 3.0677,                 4.7234,                 1.3107,                      0,                      0,                      0,                      0,                0.36723,                 23.549,                0.19722,              0.0012297,              0.0012297,              0.0012297
                     56,                 2.9542,                 4.4465,                 1.2458,                      0,                      0,                      0,                      0,                 3.6393,                 25.811,                 1.4801,              0.0012214,              0.0012214,              0.0012214
                     57,                 2.8529,                 4.3348,                 1.1812,                      0,                      0,                      0,                      0,                 3.6393,                 25.811,                 1.4801,              0.0012132,              0.0012132,              0.0012132
                     58,                 2.7874,                 4.8601,                 1.3215,                 0.0003,                 0.0625,                0.00031,                0.00012,                 3.8767,                 7.4684,                 1.6408,              0.0012049,              0.0012049,              0.0012049
                     59,                 2.6375,                 4.6866,                  1.208,                 0.0003,                 0.0625,                0.00031,                0.00012,                 3.8767,                 7.4684,                 1.6408,              0.0011967,              0.0011967,              0.0011967
                     60,                 2.9399,                 4.3713,                 1.1795,                0.00144,                 0.3125,                0.07539,                0.02054,                 3.3353,                 5.3182,                 1.4976,              0.0011884,              0.0011884,              0.0011884
                     61,                 2.5348,                 4.0583,                 1.1925,                0.00144,                 0.3125,                0.07539,                0.02054,                 3.3353,                 5.3182,                 1.4976,              0.0011802,              0.0011802,              0.0011802
                     62,                 2.4125,                 3.9384,                  1.147,                0.77808,                 0.0625,                0.12601,                0.05396,                 2.6346,                 4.5714,                 1.3298,              0.0011719,              0.0011719,              0.0011719
                     63,                  2.635,                 4.0769,                 1.1043,                0.77808,                 0.0625,                0.12601,                0.05396,                 2.6346,                 4.5714,                 1.3298,              0.0011636,              0.0011636,              0.0011636
                     64,                 2.4144,                 4.2034,                 1.2618,                      1,                0.10955,                0.18831,                0.09786,                 2.4157,                 4.0099,                 1.2573,              0.0011554,              0.0011554,              0.0011554
                     65,                 2.5815,                 3.7803,                 1.1728,                      1,                0.10955,                0.18831,                0.09786,                 2.4157,                 4.0099,                 1.2573,              0.0011471,              0.0011471,              0.0011471
                     66,                 2.5648,                 3.8519,                 1.1706,                      1,                0.12482,                0.25105,                0.11853,                  2.136,                 3.7843,                 1.2051,              0.0011389,              0.0011389,              0.0011389
                     67,                 2.4995,                 3.4724,                 1.1315,                      1,                0.12482,                0.25105,                0.11853,                  2.136,                 3.7843,                 1.2051,              0.0011306,              0.0011306,              0.0011306
                     68,                 2.4135,                 3.0208,                 1.1393,                0.34768,                  0.125,                0.32093,                 0.1636,                  2.122,                 3.3944,                  1.178,              0.0011224,              0.0011224,              0.0011224
                     69,                 2.7616,                 4.6187,                 1.2375,                0.34768,                  0.125,                0.32093,                 0.1636,                  2.122,                 3.3944,                  1.178,              0.0011141,              0.0011141,              0.0011141
                     70,                 2.6648,                 3.2598,                 1.2812,                0.43578,                0.35226,                0.38273,                0.18804,                 2.1308,                 2.9943,                 1.1702,              0.0011059,              0.0011059,              0.0011059
                     71,                 2.4788,                 3.4594,                 1.2731,                0.43578,                0.35226,                0.38273,                0.18804,                 2.1308,                 2.9943,                 1.1702,              0.0010976,              0.0010976,              0.0010976
                     72,                 2.5224,                 3.0455,                 1.1643,                0.43199,                0.49136,                 0.4158,                0.24673,                 1.9672,                 2.8415,                 1.1175,              0.0010894,              0.0010894,              0.0010894
                     73,                 2.4842,                 3.1657,                 1.1138,                0.43199,                0.49136,                 0.4158,                0.24673,                 1.9672,                 2.8415,                 1.1175,              0.0010811,              0.0010811,              0.0010811
                     74,                 2.3053,                 3.2343,                 1.0959,                0.43141,                0.39488,                0.56002,                 0.2891,                 1.8825,                 2.8344,                 1.1156,              0.0010729,              0.0010729,              0.0010729
                     75,                 2.1376,                  3.151,                 1.2442,                0.43141,                0.39488,                0.56002,                 0.2891,                 1.8825,                 2.8344,                 1.1156,              0.0010646,              0.0010646,              0.0010646
                     76,                 2.4602,                  3.122,                 1.1474,                0.43091,                0.39137,                0.56618,                0.27017,                 1.8541,                 2.9027,                 1.0787,              0.0010564,              0.0010564,              0.0010564
                     77,                 2.2708,                 2.8601,                  1.071,                0.43091,                0.39137,                0.56618,                0.27017,                 1.8541,                 2.9027,                 1.0787,              0.0010481,              0.0010481,              0.0010481
                     78,                 2.3097,                  3.073,                 1.2142,                0.42412,                0.45833,                0.63908,                0.31392,                 1.9389,                 2.8283,                 1.0819,              0.0010399,              0.0010399,              0.0010399
                     79,                 2.5867,                 3.3837,                 1.2089,                0.42412,                0.45833,                0.63908,                0.31392,                 1.9389,                 2.8283,                 1.0819,              0.0010316,              0.0010316,              0.0010316
                     80,                 2.3477,                 3.4685,                 1.1465,                0.33242,                0.60455,                0.60366,                0.29894,                 1.8502,                 2.6309,                 1.0808,              0.0010234,              0.0010234,              0.0010234
                     81,                 2.5435,                   2.85,                 1.1084,                0.33242,                0.60455,                0.60366,                0.29894,                 1.8502,                 2.6309,                 1.0808,              0.0010151,              0.0010151,              0.0010151
                     82,                 2.3574,                 2.9271,                 1.1437,                0.36061,                0.75382,                 0.5525,                0.27521,                 1.8822,                  2.526,                 1.0821,              0.0010069,              0.0010069,              0.0010069
                     83,                 2.2036,                  3.115,                 1.0637,                0.36061,                0.75382,                 0.5525,                0.27521,                 1.8822,                  2.526,                 1.0821,             0.00099862,             0.00099862,             0.00099862
                     84,                 2.3833,                 3.2034,                 1.1066,                0.38161,                  0.625,                0.48083,                0.20671,                  2.173,                 2.5837,                    1.1,             0.00099036,             0.00099036,             0.00099036
                     85,                 2.4501,                 3.1491,                  1.128,                0.38161,                  0.625,                0.48083,                0.20671,                  2.173,                 2.5837,                    1.1,             0.00098211,             0.00098211,             0.00098211
                     86,                 2.2221,                 3.2433,                 1.0816,                0.33868,                0.86727,                0.48096,                 0.1957,                 2.1383,                 2.6833,                    1.1,             0.00097386,             0.00097386,             0.00097386
                     87,                 2.0927,                 2.6017,                 1.0967,                0.33868,                0.86727,                0.48096,                 0.1957,                 2.1383,                 2.6833,                    1.1,             0.00096561,             0.00096561,             0.00096561
                     88,                 2.3177,                 3.3655,                 1.0565,                0.29982,                0.77083,                0.47762,                0.23637,                 2.0267,                 2.6039,                 1.0689,             0.00095736,             0.00095736,             0.00095736
                     89,                 2.0945,                 2.6989,                 1.0605,                0.29982,                0.77083,                0.47762,                0.23637,                 2.0267,                 2.6039,                 1.0689,             0.00094911,             0.00094911,             0.00094911
                     90,                 2.1663,                 2.8059,                 1.0736,                0.54276,                0.54167,                0.57549,                0.27415,                 1.9603,                 2.4958,                 1.0509,             0.00094085,             0.00094085,             0.00094085
                     91,                 2.1669,                 2.9901,                 1.0806,                0.54276,                0.54167,                0.57549,                0.27415,                 1.9603,                 2.4958,                 1.0509,              0.0009326,              0.0009326,              0.0009326
                     92,                 2.2177,                 2.6388,                 1.1113,                0.44057,                0.83333,                0.62268,                 0.3249,                 1.8536,                 2.3797,                 1.0413,             0.00092435,             0.00092435,             0.00092435
                     93,                  2.166,                  3.288,                 1.0454,                0.44057,                0.83333,                0.62268,                 0.3249,                 1.8536,                 2.3797,                 1.0413,              0.0009161,              0.0009161,              0.0009161
                     94,                 2.2014,                 2.8546,                 1.0338,                0.48422,                      1,                 0.6179,                0.31781,                 1.8582,                 2.3215,                 1.0396,             0.00090785,             0.00090785,             0.00090785
                     95,                 2.2022,                 2.8452,                 1.0381,                0.48422,                      1,                 0.6179,                0.31781,                 1.8582,                 2.3215,                 1.0396,              0.0008996,              0.0008996,              0.0008996
                     96,                 2.3297,                 2.6359,                 1.0191,                0.57984,                0.91667,                0.56982,                 0.2406,                 2.0614,                   2.46,                 1.0715,             0.00089134,             0.00089134,             0.00089134
                     97,                 2.0216,                 2.5457,                 1.0401,                0.57984,                0.91667,                0.56982,                 0.2406,                 2.0614,                   2.46,                 1.0715,             0.00088309,             0.00088309,             0.00088309
                     98,                 2.1803,                 3.3688,                 1.2352,                0.49017,                0.83333,                0.56636,                0.25134,                 1.9008,                 2.3291,                 1.0483,             0.00087484,             0.00087484,             0.00087484
                     99,                 2.1522,                 2.6838,                 1.1136,                0.49017,                0.83333,                0.56636,                0.25134,                 1.9008,                 2.3291,                 1.0483,             0.00086659,             0.00086659,             0.00086659
                    100,                 2.0858,                 2.8428,                 1.0684,                 0.7041,                 0.9375,                0.87229,                0.31129,                 1.7065,                 2.0472,                 1.0194,             0.00085834,             0.00085834,             0.00085834
                    101,                 2.0582,                 2.4524,                 1.1413,                 0.7041,                 0.9375,                0.87229,                0.31129,                 1.7065,                 2.0472,                 1.0194,             0.00085009,             0.00085009,             0.00085009
                    102,                 1.8701,                 2.4667,                 1.0474,                0.82527,                  0.875,                0.91466,                0.39623,                 1.8365,                  2.005,                 1.0341,             0.00084184,             0.00084184,             0.00084184
                    103,                 2.2121,                 2.5993,                 1.0656,                0.82527,                  0.875,                0.91466,                0.39623,                 1.8365,                  2.005,                 1.0341,             0.00083358,             0.00083358,             0.00083358
                    104,                 2.3058,                 2.6066,                 1.0733,                0.70531,                0.85417,                0.83787,                0.40498,                 1.8695,                 2.1319,                 1.0351,             0.00082533,             0.00082533,             0.00082533
                    105,                 2.1469,                 2.9279,                0.99845,                0.70531,                0.85417,                0.83787,                0.40498,                 1.8695,                 2.1319,                 1.0351,             0.00081708,             0.00081708,             0.00081708
                    106,                 1.9423,                 2.6119,                 1.1167,                0.67881,                0.79167,                0.76413,                0.40888,                 1.8317,                 2.1783,                 1.0294,             0.00080883,             0.00080883,             0.00080883
                    107,                 2.0859,                 2.6108,                 1.0483,                0.67881,                0.79167,                0.76413,                0.40888,                 1.8317,                 2.1783,                 1.0294,             0.00080058,             0.00080058,             0.00080058
                    108,                 2.1711,                 2.6434,                 1.0051,                0.75742,                0.82627,                0.83214,                 0.3543,                 1.9095,                 2.0798,                 1.0196,             0.00079233,             0.00079233,             0.00079233
                    109,                 2.2047,                 2.4172,                 0.9982,                0.75742,                0.82627,                0.83214,                 0.3543,                 1.9095,                 2.0798,                 1.0196,             0.00078407,             0.00078407,             0.00078407
                    110,                 2.0367,                 2.4126,                0.96098,                0.79447,                  0.875,                0.86271,                0.35767,                 1.9374,                 2.0106,                 1.0169,             0.00077582,             0.00077582,             0.00077582
                    111,                 1.9569,                 2.3506,                 1.0843,                0.79447,                  0.875,                0.86271,                0.35767,                 1.9374,                 2.0106,                 1.0169,             0.00076757,             0.00076757,             0.00076757
                    112,                 2.1654,                 2.6899,                 1.0442,                0.75992,                  0.875,                0.88398,                 0.3478,                 1.8464,                 1.9563,                 1.0069,             0.00075932,             0.00075932,             0.00075932
                    113,                 1.8422,                   2.27,                 1.0478,                0.75992,                  0.875,                0.88398,                 0.3478,                 1.8464,                 1.9563,                 1.0069,             0.00075107,             0.00075107,             0.00075107
                    114,                 1.9428,                 2.2559,                 1.0164,                0.72837,                0.96342,                0.88662,                0.33129,                 1.8231,                 2.0834,                 1.0326,             0.00074282,             0.00074282,             0.00074282
                    115,                 1.8839,                 2.1626,                0.98511,                0.72837,                0.96342,                0.88662,                0.33129,                 1.8231,                 2.0834,                 1.0326,             0.00073456,             0.00073456,             0.00073456
                    116,                 2.0105,                 2.5383,                 1.0543,                0.80384,                0.91517,                0.90292,                 0.3298,                 1.9215,                 2.0093,                 1.0494,             0.00072631,             0.00072631,             0.00072631
                    117,                 1.9565,                 2.4577,                  1.054,                0.80384,                0.91517,                0.90292,                 0.3298,                 1.9215,                 2.0093,                 1.0494,             0.00071806,             0.00071806,             0.00071806
                    118,                 2.0998,                 2.5135,                 1.0002,                0.77072,                      1,                 0.9125,                0.37426,                 1.8524,                 1.9225,                 1.0247,             0.00070981,             0.00070981,             0.00070981
                    119,                 1.7546,                 2.2329,                0.97181,                0.77072,                      1,                 0.9125,                0.37426,                 1.8524,                 1.9225,                 1.0247,             0.00070156,             0.00070156,             0.00070156
                    120,                  1.992,                 2.4172,                 1.0565,                0.87972,                  0.875,                0.93548,                0.47521,                 1.6331,                 1.8041,                0.98749,             0.00069331,             0.00069331,             0.00069331
                    121,                 1.8173,                 2.3479,                 1.0103,                0.87972,                  0.875,                0.93548,                0.47521,                 1.6331,                 1.8041,                0.98749,             0.00068505,             0.00068505,             0.00068505
                    122,                 1.7946,                 2.2083,                0.99831,                0.91727,                  0.875,                0.98111,                0.50163,                 1.5957,                 1.7632,                0.98234,              0.0006768,              0.0006768,              0.0006768
                    123,                 1.9512,                 2.3588,                 1.0375,                0.91727,                  0.875,                0.98111,                0.50163,                 1.5957,                 1.7632,                0.98234,             0.00066855,             0.00066855,             0.00066855
                    124,                 1.8403,                 2.3778,                0.97025,                0.92922,                0.90542,                  0.995,                0.51732,                 1.5325,                 1.7369,                0.98063,              0.0006603,              0.0006603,              0.0006603
                    125,                 1.6717,                 2.1192,                0.95911,                0.92922,                0.90542,                  0.995,                0.51732,                 1.5325,                 1.7369,                0.98063,             0.00065205,             0.00065205,             0.00065205
                    126,                 1.9418,                 2.2795,                 1.0015,                0.91689,                0.94891,                  0.995,                 0.4885,                 1.6297,                 1.8045,                  1.002,              0.0006438,              0.0006438,              0.0006438
                    127,                 1.8465,                 2.1849,                  1.029,                0.91689,                0.94891,                  0.995,                 0.4885,                 1.6297,                 1.8045,                  1.002,             0.00063554,             0.00063554,             0.00063554
                    128,                 1.7443,                 1.9306,                0.97245,                 0.7795,                0.90271,                0.83655,                 0.3687,                 1.9127,                 1.9082,                 1.0675,             0.00062729,             0.00062729,             0.00062729
                    129,                 1.7878,                 2.0947,                 1.0581,                 0.7795,                0.90271,                0.83655,                 0.3687,                 1.9127,                 1.9082,                 1.0675,             0.00061904,             0.00061904,             0.00061904
                    130,                 1.7886,                 2.0768,                0.99798,                0.70913,                0.84098,                0.77058,                0.31427,                 1.9688,                  1.976,                 1.0901,             0.00061079,             0.00061079,             0.00061079
                    131,                  1.804,                 2.0544,                0.99478,                0.70913,                0.84098,                0.77058,                0.31427,                 1.9688,                  1.976,                 1.0901,             0.00060254,             0.00060254,             0.00060254
                    132,                 1.8683,                 2.2079,                0.93149,                0.69065,                0.79167,                0.71684,                0.31907,                 1.8346,                 1.9668,                 1.0722,             0.00059429,             0.00059429,             0.00059429
                    133,                    1.8,                 1.8848,                 1.0107,                0.69065,                0.79167,                0.71684,                0.31907,                 1.8346,                 1.9668,                 1.0722,             0.00058603,             0.00058603,             0.00058603
                    134,                 1.8201,                 2.1219,                 1.0459,                0.64752,                 0.9375,                0.76254,                 0.4098,                 1.6699,                 1.7857,                 1.0606,             0.00057778,             0.00057778,             0.00057778
                    135,                 1.8027,                 2.0793,                 1.0471,                0.64752,                 0.9375,                0.76254,                 0.4098,                 1.6699,                 1.7857,                 1.0606,             0.00056953,             0.00056953,             0.00056953
                    136,                 1.7243,                 1.8361,                0.95875,                0.93621,                0.99011,                  0.995,                0.49657,                 1.5163,                 1.5694,                0.99629,             0.00056128,             0.00056128,             0.00056128
                    137,                  1.717,                 1.8534,                0.98266,                0.93621,                0.99011,                  0.995,                0.49657,                 1.5163,                 1.5694,                0.99629,             0.00055303,             0.00055303,             0.00055303
                    138,                 1.7851,                 1.9997,                 1.0208,                0.93652,                0.99119,                  0.995,                 0.5141,                 1.5287,                  1.559,                0.98712,             0.00054478,             0.00054478,             0.00054478
                    139,                  1.734,                 2.0786,                0.93114,                0.93652,                0.99119,                  0.995,                 0.5141,                 1.5287,                  1.559,                0.98712,             0.00053652,             0.00053652,             0.00053652
                    140,                 1.8463,                 2.0951,                 1.1178,                0.93457,                0.98041,                  0.995,                0.53645,                 1.5452,                 1.5531,                0.99024,             0.00052827,             0.00052827,             0.00052827
                    141,                 1.6846,                 1.9652,                0.98895,                0.93457,                0.98041,                  0.995,                0.53645,                 1.5452,                 1.5531,                0.99024,             0.00052002,             0.00052002,             0.00052002
                    142,                 1.8655,                 2.0664,                 1.0363,                0.93346,                0.97845,                  0.995,                0.49987,                 1.6238,                 1.5985,                 1.0057,             0.00051177,             0.00051177,             0.00051177
                    143,                 2.0416,                 2.1622,                 1.0049,                0.93346,                0.97845,                  0.995,                0.49987,                 1.6238,                 1.5985,                 1.0057,             0.00050352,             0.00050352,             0.00050352
                    144,                 1.9318,                 2.5056,                 1.0054,                0.91708,                0.93461,                  0.995,                0.51332,                 1.6429,                 1.6792,                 1.0122,             0.00049527,             0.00049527,             0.00049527
                    145,                 1.7089,                 1.9797,                0.95827,                0.91708,                0.93461,                  0.995,                0.51332,                 1.6429,                 1.6792,                 1.0122,             0.00048701,             0.00048701,             0.00048701
                    146,                 1.7762,                  2.029,                0.93844,                0.88871,                0.92143,                  0.995,                0.50274,                 1.6795,                 1.7516,                 1.0271,             0.00047876,             0.00047876,             0.00047876
                    147,                 1.7205,                 2.0732,                0.93329,                0.88871,                0.92143,                  0.995,                0.50274,                 1.6795,                 1.7516,                 1.0271,             0.00047051,             0.00047051,             0.00047051
                    148,                 1.7503,                 2.2323,                0.97503,                0.82212,                0.94729,                  0.995,                0.48432,                 1.6698,                 1.7603,                 1.0295,             0.00046226,             0.00046226,             0.00046226
                    149,                 1.5598,                 2.1295,                 1.0215,                0.82212,                0.94729,                  0.995,                0.48432,                 1.6698,                 1.7603,                 1.0295,             0.00045401,             0.00045401,             0.00045401
                    150,                 1.8061,                 1.9209,                  1.017,                0.89494,                0.91952,                0.98833,                0.45591,                 1.6092,                 1.7411,                 1.0217,             0.00044576,             0.00044576,             0.00044576
                    151,                 1.5483,                 1.9293,                0.94435,                0.89494,                0.91952,                0.98833,                0.45591,                 1.6092,                 1.7411,                 1.0217,              0.0004375,              0.0004375,              0.0004375
                    152,                 1.7348,                 2.1044,                0.95725,                0.93191,                0.92733,                  0.983,                0.47366,                 1.5837,                 1.6784,                 1.0147,             0.00042925,             0.00042925,             0.00042925
                    153,                 1.6228,                 1.8986,                0.95298,                0.93191,                0.92733,                  0.983,                0.47366,                 1.5837,                 1.6784,                 1.0147,               0.000421,               0.000421,               0.000421
                    154,                 1.8267,                 1.9544,                0.98155,                0.93526,                 0.9375,                  0.983,                0.49743,                 1.5637,                 1.6078,                 1.0065,             0.00041275,             0.00041275,             0.00041275
                    155,                   1.53,                 1.9116,                0.95488,                0.93526,                 0.9375,                  0.983,                0.49743,                 1.5637,                 1.6078,                 1.0065,              0.0004045,              0.0004045,              0.0004045
                    156,                 1.6223,                 1.9948,                  1.077,                0.93944,                 0.9375,                0.98833,                0.48865,                 1.5848,                 1.5436,                 1.0091,             0.00039625,             0.00039625,             0.00039625
                    157,                 1.6859,                 1.8418,                0.94447,                0.93944,                 0.9375,                0.98833,                0.48865,                 1.5848,                 1.5436,                 1.0091,             0.00038799,             0.00038799,             0.00038799
                    158,                 1.6897,                 1.9628,                 1.0081,                0.94656,                 0.9375,                0.98833,                0.51497,                 1.6295,                 1.4778,                 1.0153,             0.00037974,             0.00037974,             0.00037974
