                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    149,                 1.1004,                0.94131,                0.90401,                0.99518,                0.91176,                0.93548,                 0.6506,                 1.1524,                0.93228,                0.92791,             0.00045401,             0.00045401,             0.00045401
                    150,                 1.3537,                 1.1466,                0.91384,                0.99465,                0.91176,                0.93694,                0.65672,                 1.1107,                0.93094,                0.92361,             0.00044576,             0.00044576,             0.00044576
                    151,                 1.1268,                 1.0323,                0.90874,                0.99325,                0.91176,                0.93547,                0.64944,                 1.1133,                0.96454,                0.92014,              0.0004375,              0.0004375,              0.0004375
                    152,                 1.1235,                0.97931,                0.90283,                0.99501,                0.91176,                0.93695,                0.64531,                 1.1298,                 0.9463,                0.91924,             0.00042925,             0.00042925,             0.00042925
                    153,                 1.1911,                 1.0179,                0.88855,                0.99434,                0.91176,                0.93861,                0.64944,                 1.0916,                0.93076,                 0.9197,               0.000421,               0.000421,               0.000421
                    154,                 1.2036,                 1.1498,                0.91576,                0.99399,                0.91176,                0.93862,                0.65716,                 1.0644,                0.90543,                0.92015,             0.00041275,             0.00041275,             0.00041275
                    155,                 1.1523,                 0.9758,                0.90504,                0.99457,                0.91176,                0.93862,                0.64581,                   1.08,                0.89926,                0.92045,              0.0004045,              0.0004045,              0.0004045
                    156,                 1.1463,                0.99628,                0.92422,                0.99283,                0.91176,                0.93861,                0.64016,                 1.0843,                0.89458,                0.91809,             0.00039625,             0.00039625,             0.00039625
                    157,                 1.1083,                 0.9299,                0.89645,                0.98512,                0.91176,                0.93861,                0.62306,                 1.1318,                0.90441,                0.92226,             0.00038799,             0.00038799,             0.00038799
                    158,                 1.1783,                 1.0647,                0.90566,                0.98174,                0.91176,                0.93862,                0.61992,                 1.1642,                0.89902,                0.92676,             0.00037974,             0.00037974,             0.00037974
                    159,                  1.228,                 1.0985,                0.90121,                0.97999,                0.91127,                0.93697,                0.62819,                 1.1532,                0.89692,                0.92419,             0.00037149,             0.00037149,             0.00037149
                    160,                  1.103,                0.98749,                0.91024,                0.97804,                0.90795,                0.93863,                0.64497,                 1.1137,                 0.8877,                 0.9234,             0.00036324,             0.00036324,             0.00036324
                    161,                 1.1189,                  1.023,                0.89429,                      1,                 0.9314,                0.94051,                0.64238,                 1.1306,                0.90203,                0.92843,             0.00035499,             0.00035499,             0.00035499
                    162,                 1.1247,                0.99161,                0.88805,                      1,                 0.9306,                0.94052,                0.63629,                  1.167,                0.92534,                0.93232,             0.00034674,             0.00034674,             0.00034674
                    163,                 1.1354,                0.98499,                0.90855,                      1,                 0.9317,                0.94052,                 0.6441,                  1.165,                0.91791,                0.93001,             0.00033848,             0.00033848,             0.00033848
                    164,                 1.0812,                 1.0073,                0.90431,                 0.9976,                 0.9301,                0.94052,                0.64132,                 1.1488,                0.88518,                0.92576,             0.00033023,             0.00033023,             0.00033023
                    165,                 1.0523,                0.93105,                0.88054,                0.99581,                0.92334,                0.94051,                0.64236,                 1.1497,                0.87453,                0.92609,             0.00032198,             0.00032198,             0.00032198
                    166,                 1.0477,                0.92314,                0.93081,                0.98972,                0.91176,                0.93863,                0.66101,                 1.1347,                0.87074,                 0.9244,             0.00031373,             0.00031373,             0.00031373
                    167,                 1.1869,                 1.0213,                0.92955,                 0.9966,                0.91727,                0.94051,                0.65363,                 1.1272,                0.86688,                0.92036,             0.00030548,             0.00030548,             0.00030548
                    168,                 1.0533,                 1.0385,                0.86965,                0.99636,                0.91455,                 0.9405,                0.67636,                 1.1417,                0.89103,                0.91879,             0.00029723,             0.00029723,             0.00029723
                    169,                 1.1007,                 1.0092,                0.89423,                0.98029,                0.92555,                0.94051,                 0.6418,                 1.1993,                0.91143,                0.92461,             0.00028897,             0.00028897,             0.00028897
                    170,                 1.1132,                 1.0642,                0.88851,                0.97732,                0.92681,                0.94052,                 0.6262,                 1.2204,                0.92101,                0.92736,             0.00028072,             0.00028072,             0.00028072
                    171,                 1.1096,                 1.1236,                0.89807,                0.97712,                 0.9263,                0.94053,                0.65407,                 1.1604,                0.90942,                0.92092,             0.00027247,             0.00027247,             0.00027247
                    172,                 1.1171,                0.97802,                 0.8973,                0.97684,                0.92753,                0.94055,                0.66251,                 1.0739,                0.90027,                0.91623,             0.00026422,             0.00026422,             0.00026422
                    173,                 1.0669,                 1.1433,                0.90129,                0.97676,                0.92924,                0.94055,                0.65855,                 1.0725,                 0.8962,                 0.9181,             0.00025597,             0.00025597,             0.00025597
                    174,                 1.1148,                  1.001,                0.90478,                0.97677,                0.93055,                0.94057,                0.65769,                 1.0926,                0.89855,                0.92037,             0.00024772,             0.00024772,             0.00024772
                    175,                 1.1205,                 1.0335,                0.88978,                0.97666,                0.93085,                0.94057,                 0.6486,                 1.0996,                0.88699,                0.91989,             0.00023946,             0.00023946,             0.00023946
                    176,                 1.0953,                  1.008,                0.89365,                0.97664,                0.93186,                0.94057,                0.64097,                 1.1119,                0.89089,                0.91957,             0.00023121,             0.00023121,             0.00023121
                    177,                 1.0439,                0.91056,                0.88323,                0.97686,                0.93265,                0.94056,                0.65763,                 1.0981,                0.88697,                0.91743,             0.00022296,             0.00022296,             0.00022296
                    178,                 1.1528,                0.95701,                0.88758,                0.97681,                0.93211,                0.94057,                0.65035,                 1.0881,                0.88454,                0.91622,             0.00021471,             0.00021471,             0.00021471
                    179,                 1.0249,                0.86813,                0.87601,                0.97676,                0.93103,                0.94057,                0.64823,                 1.0941,                0.88443,                0.91584,             0.00020646,             0.00020646,             0.00020646
                    180,                 1.0024,                0.90104,                0.90753,                0.97661,                0.92971,                0.94055,                0.65517,                 1.1054,                0.88062,                 0.9165,             0.00019821,             0.00019821,             0.00019821
                    181,                 1.1458,                0.94437,                0.88427,                 0.9766,                0.92895,                0.94055,                0.65646,                 1.1185,                 0.8772,                0.91524,             0.00018995,             0.00018995,             0.00018995
                    182,                 1.0894,                0.98512,                0.89505,                 0.9766,                0.92866,                0.94056,                0.65525,                 1.1224,                0.87881,                0.91522,              0.0001817,              0.0001817,              0.0001817
                    183,                0.99692,                0.93095,                0.87203,                0.97665,                0.92845,                0.94056,                0.65428,                 1.1141,                0.88051,                0.91246,             0.00017345,             0.00017345,             0.00017345
                    184,                 1.1247,                0.97648,                0.86476,                0.97683,                0.92748,                0.94056,                0.64648,                 1.1084,                0.88658,                0.91118,              0.0001652,              0.0001652,              0.0001652
                    185,                 1.0339,                 0.9819,                 0.8639,                0.97702,                0.92656,                0.94057,                0.64787,                 1.1016,                0.88804,                0.91069,             0.00015695,             0.00015695,             0.00015695
                    186,                 1.1062,                 1.1027,                0.88719,                0.97708,                0.92587,                0.94057,                0.66039,                 1.0978,                0.89168,                0.91149,              0.0001487,              0.0001487,              0.0001487
                    187,                 1.0398,                 1.0187,                0.86743,                0.97705,                0.92604,                0.94057,                0.65699,                 1.1013,                0.90191,                0.91247,             0.00014044,             0.00014044,             0.00014044
                    188,                 1.1271,                0.98396,                0.92613,                0.97701,                0.92671,                0.94057,                 0.6605,                 1.0913,                0.90326,                 0.9118,             0.00013219,             0.00013219,             0.00013219
                    189,                 1.0135,                  1.032,                0.88579,                0.97691,                0.93007,                0.94058,                0.65284,                 1.0894,                0.89307,                0.91176,             0.00012394,             0.00012394,             0.00012394
                    190,                  1.061,                0.97927,                0.89187,                0.97689,                 0.9318,                0.94057,                0.65543,                 1.0929,                0.88326,                0.91253,             0.00011569,             0.00011569,             0.00011569
                    191,                 1.0359,                 1.0868,                0.88426,                0.97689,                0.93374,                0.94057,                0.64676,                 1.1157,                0.88946,                0.91459,             0.00010744,             0.00010744,             0.00010744
                    192,                 0.9739,                 1.1119,                0.86554,                0.99663,                 0.9181,                0.94057,                0.62654,                 1.1381,                 0.8964,                0.91599,             9.9187e-05,             9.9187e-05,             9.9187e-05
                    193,                 1.0563,                 1.1574,                0.85257,                0.99664,                0.92123,                0.94058,                0.63457,                 1.1518,                0.90148,                 0.9157,             9.0935e-05,             9.0935e-05,             9.0935e-05
                    194,                0.98674,                 1.1025,                0.86022,                0.99666,                0.92352,                0.94059,                0.63895,                 1.1522,                  0.902,                0.91431,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    195,                 1.0364,                 1.1253,                0.88104,                0.99681,                0.92547,                0.94059,                0.63821,                 1.1505,                0.90499,                0.91223,             7.4432e-05,             7.4432e-05,             7.4432e-05
                    196,                0.93153,                0.99237,                0.85836,                0.99721,                0.92697,                0.94059,                0.64896,                 1.1453,                0.90517,                0.90997,              6.618e-05,              6.618e-05,              6.618e-05
                    197,                 1.0323,                 1.1801,                  0.867,                 0.9974,                0.92767,                0.94059,                0.64832,                 1.1401,                0.89888,                0.90707,             5.7928e-05,             5.7928e-05,             5.7928e-05
                    198,                 1.0467,                 1.1236,                0.85962,                0.99771,                 0.9279,                0.94059,                0.64105,                 1.1405,                0.89624,                0.90536,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    199,                 1.0747,                 1.3643,                0.84885,                0.99824,                0.92819,                0.94058,                0.64605,                 1.1414,                0.90074,                0.90431,             4.1425e-05,             4.1425e-05,             4.1425e-05
                    200,                0.94432,                 1.0592,                0.84518,                0.99851,                0.92859,                0.94059,                0.63936,                 1.1453,                0.90359,                 0.9045,             3.3173e-05,             3.3173e-05,             3.3173e-05
